feed_name,section,country,rss_link,source,continent
muycomputerpro.com,Tech,Spain,http://www.muycomputerpro.com/feed/,kaggle,Europe
musicconnection.com,Music,United Kingdom,http://musicconnection.com/feed/,kaggle,Europe
musicbusinessworldwide.com,Music,United Kingdom,http://www.musicbusinessworldwide.com/feed/,kaggle,Europe
musicalamerica.com,Music,United Kingdom,http://www.musicalamerica.com/mablogs/?feed=rss2,kaggle,Europe
music.fanpage.it,Music,Italy,http://music.fanpage.it/feed/,kaggle,Europe
mundodeportivo.com,Sport,Spain,http://www.mundodeportivo.com/feed/rss/vaya-mundo,kaggle,Europe
mtu.edu,News,United Kingdom,http://www.mtu.edu/news/latest.rss,kaggle,Europe
mt.de,News,Germany,http://www.mt.de/_export/mt/rss/minden/index.rss,kaggle,Europe
motorionline.com,Sport,Italy,http://f1grandprix.motorionline.com/feed/,kaggle,Europe
mostecky.denik.cz,News,Czech Republic,http://mostecky.denik.cz/rss/zpravy_region.html,kaggle,Europe
mortgagenewsdaily.com,Finance,United Kingdom,http://www.mortgagenewsdaily.com/channels/consumer_rates/rss.aspx,kaggle,Europe
morristowngreen.com,News,United Kingdom,http://morristowngreen.com/feed/rss/,kaggle,Europe
morningstaronline.co.uk,News,United Kingdom,http://www.morningstaronline.co.uk/rss.xml,kaggle,Europe
morgenweb.de,News,Germany,http://www.morgenweb.de/rss/newsticker/rhein-neckar,kaggle,Europe
moravskoslezsky.denik.cz,News,Czech Republic,http://moravskoslezsky.denik.cz/rss/zpravy_region.html,kaggle,Europe
mopo.de,Sport,Germany,http://hsv24.mopo.de/feed,kaggle,Europe
moodiedavittreport.com,Travel,United Kingdom,https://www.moodiedavittreport.com/feed/,kaggle,Europe
montrealgazette.com,News,United Kingdom,http://montrealgazette.com/feed/,kaggle,Europe
monthlyreview.org,Politics,United Kingdom,http://monthlyreview.org/feed,kaggle,Europe
monitor.si,Tech,Slovenia,http://www.monitor.si/rss.php,kaggle,Europe
moneytalksnews.com,Finance,United Kingdom,http://www.moneytalksnews.com/feed/,kaggle,Europe
moneycontrol.com,World,India,http://www.moneycontrol.com/rss/internationalmarkets.xml,kaggle,Asia
moneycontrol.com,Finance,India,http://www.moneycontrol.com/rss/mfnews.xml,kaggle,Asia
moneycontrol.com,Business,India,http://moneycontrol.com/rss/latestnews.xml,kaggle,Asia
mondediplo.com,News,United Kingdom,http://mondediplo.com/backend,kaggle,Europe
monde-diplomatique.fr,News,France,http://www.monde-diplomatique.fr/recents.xml,kaggle,Europe
moelane.com,Politics,United Kingdom,http://moelane.com/feed/,kaggle,Europe
mobtech.interia.pl,Tech,Poland,http://mobtech.interia.pl/feed,kaggle,Europe
mobilesyrup.com,Tech,United Kingdom,http://mobilesyrup.com/feed/,kaggle,Europe
mk.co.kr,World,South Korea,http://news.mk.co.kr/rss/world.xml,kaggle,Asia
mk.co.kr,News,South Korea,http://news.mk.co.kr/rss/all.xml,kaggle,Asia
miyakomainichi.com,News,Japan,http://www.miyakomainichi.com/feed/,kaggle,Asia
mittelbayerische.de,News,Germany,http://www.mittelbayerische.de/rss/regensburg/news.xml,kaggle,Europe
mirrormedia.mg,News,China,https://www.mirrormedia.mg/rss/rss.xml,kaggle,Asia
mirror.co.uk,World,United Kingdom,http://www.mirror.co.uk/news/world-news/rss.xml,kaggle,Europe
mirror.co.uk,Sport,United Kingdom,http://www.mirror.co.uk/sport/rss.xml,kaggle,Europe
mirror.co.uk,News,United Kingdom,http://www.mirror.co.uk/rss.xml,kaggle,Europe
mirror.co.uk,Finance,United Kingdom,http://www.mirror.co.uk/money/rss.xml,kaggle,Europe
mirror.co.uk,Entertainment,United Kingdom,http://www.mirror.co.uk/3am/celebrity-news/rss.xml,kaggle,Europe
minutouno.com,World,Spain,http://www.minutouno.com/rss/mundo.xml,kaggle,Europe
minutouno.com,Tech,Spain,http://www.minutouno.com/rss/tecnologia.xml,kaggle,Europe
minutouno.com,News,Spain,http://www.minutouno.com/rss/politica.xml,kaggle,Europe
minuto30.com,News,Spain,http://www.minuto30.com/?feed=rss2,kaggle,Europe
mintpressnews.com,News,United States,http://www.mintpressnews.com/feed/,kaggle,Americas
minfin.gov.by,News,Russia,http://www.minfin.gov.by/rss/get/ru_news.rss,kaggle,Europe
minfin.com.ua,News,Russia,http://minfin.com.ua/data/rss/news.xml,kaggle,Europe
mind.ua,News,Ukraine,https://s.mind.ua/rss/ua/all.xml,kaggle,Europe
mimikama.at,News,Germany,http://www.mimikama.at/feed/,kaggle,Europe
millionaire.it,Economics,Italy,http://millionaire.it/feed/,kaggle,Europe
milevalue.com,Travel,United Kingdom,http://milevalue.com/feed/,kaggle,Europe
milannews.it,Sport,Italy,http://www.milannews.it/rss,kaggle,Europe
mignews.com,News,Russia,http://mignews.com/export/mig_export3.html,kaggle,Europe
midilibre.fr,News,France,http://www.midilibre.fr/rss.xml,kaggle,Europe
mid-day.com,News,United Kingdom,http://www.mid-day.com/Resources/midday/rss/news.xml,kaggle,Europe
michigancapitolconfidential.com,Politics,United Kingdom,http://www.michigancapitolconfidential.com/pubs/mcc/rss.aspx,kaggle,Europe
mic.com,News,United Kingdom,https://www.mic.com/rss,kaggle,Europe
mgoblog.com,Sport,United Kingdom,http://mgoblog.com/fbfeed,kaggle,Europe
mg.co.za,World,South Africa,http://www.mg.co.za/feeds/rss_international.aspx,kaggle,Africa
mg.co.za,Sport,South Africa,http://www.mg.co.za/feeds/rss_sport.aspx,kaggle,Africa
mg.co.za,News,South Africa,http://www.mg.co.za/feeds/rss.aspx,kaggle,Africa
mg.co.za,Business,South Africa,http://www.mg.co.za/feeds/rss_business.aspx,kaggle,Africa
metroweekly.com,News,United Kingdom,http://www.metroweekly.com/feed/,kaggle,Europe
metronieuws.nl,News,Netherlands,http://www.metronieuws.nl/rss.xml,kaggle,Europe
metalunderground.com,Music,United Kingdom,http://www.metalunderground.com/tools/newsfeeds/news.cfm,kaggle,Europe
metalsucks.net,Music,United Kingdom,http://www.metalsucks.net/feed/rss/,kaggle,Europe
metalinjection.net,Music,United Kingdom,http://www.metalinjection.net/category/reviews/feed,kaggle,Europe
meshinews.blog.jp,Food,Japan,http://meshinews.blog.jp/index.rdf,kaggle,Asia
mesec.cz,Finance,Czech Republic,http://rss.mesec.cz/clanky/,kaggle,Europe
mercopress.com,News,United Kingdom,http://en.mercopress.com/rss/,kaggle,Europe
menorca.info,News,Spain,http://menorca.info/feed.rss,kaggle,Europe
meiobit.com,Tech,Portugal,http://meiobit.com/index.xml,kaggle,Europe
meduza.io,News,Russia,https://meduza.io/feed/all,kaggle,Europe
medium.com,Tech,United Kingdom,https://medium.com/feed/adventures-in-consumer-technology/,kaggle,Europe
medium.com,Science,United Kingdom,https://medium.com/feed/starts-with-a-bang,kaggle,Europe
medicalxpress.com,Science,United Kingdom,http://medicalxpress.com/rss-feed/,kaggle,Europe
mediaport.ua,News,Russia,http://www.mediaport.ua/feed/,kaggle,Europe
mediapool.bg,News,Bulgaria,http://www.mediapool.bg/rss/,kaggle,Europe
mediamatters.org,Politics,United Kingdom,http://feeds.mediamatters.org/mediamatters/latest,kaggle,Europe
mediamatters.org,News,United Kingdom,http://feeds.mediamatters.org/mediamatters/weekly,kaggle,Europe
mediaite.com,Politics,United Kingdom,http://www.mediaite.com/category/online/feed/,kaggle,Europe
mediaite.com,News,United Kingdom,http://www.mediaite.com/feed/,kaggle,Europe
mediagol.it,Sport,Italy,http://www.mediagol.it/feed,kaggle,Europe
mediafax.ro,News,Romania,http://www.mediafax.ro/rss/,kaggle,Europe
mdr.de,News,Germany,http://www.mdr.de/thueringen/verteilseite1526-rss.xml,kaggle,Europe
mdpi.com,Science,United Kingdom,http://www.mdpi.com/rss,kaggle,Europe
mckinsey.com,Business,United Kingdom,http://www.mckinsey.com/Insights/rss.aspx,kaggle,Europe
maxicep.com,Tech,Turkey,http://www.maxicep.com/portal/feed,kaggle,Transcontinental
maville.com,News,France,http://www.caen.maville.com/flux/rss/actu.php?xtor=RSS-18,kaggle,Europe
maurizioblondet.it,News,Italy,http://www.maurizioblondet.it/feed/,kaggle,Europe
mashable.com,News,United States,http://feeds.mashable.com/Mashable/USWorld,kaggle,Americas
mashable.com,Entertainment,United States,http://feeds.mashable.com/mashable/entertainment,kaggle,Americas
mashable.com,Business,United States,http://feeds.mashable.com/mashable/business,kaggle,Americas
martinique.franceantilles.fr,News,France,http://www.martinique.franceantilles.fr/rss/lea_Une.xml,kaggle,Europe
marklevinshow.com,Politics,United Kingdom,http://www.marklevinshow.com/feed/,kaggle,Europe
marketwatch.com,Finance,United Kingdom,http://www.marketwatch.com/rss/topstories,kaggle,Europe
marketsmedia.com,Finance,United Kingdom,http://marketsmedia.com/feed/,kaggle,Europe
marketrealist.com,Finance,United Kingdom,http://marketrealist.com/feed/,kaggle,Europe
marca.com,Sport,Spain,http://estaticos02.marca.com/rss/en/index.xml,kaggle,Europe
manchestereveningnews.co.uk,Sport,United Kingdom,http://www.manchestereveningnews.co.uk/sport/football/football-news/rss.xml,kaggle,Europe
manchestereveningnews.co.uk,News,United Kingdom,http://www.manchestereveningnews.co.uk/news/rss.xml,kaggle,Europe
manager-magazin.de,Tech,Germany,http://www.manager-magazin.de/thema/it_tech/index.rss,kaggle,Europe
manager-magazin.de,News,Germany,http://www.manager-magazin.de/politik/index.rss,kaggle,Europe
manager-magazin.de,Finance,Germany,http://www.manager-magazin.de/finanzen/index.rss,kaggle,Europe
manager-magazin.de,Economics,Germany,http://www.manager-magazin.de/news/rss/index.xml,kaggle,Europe
malverngazette.co.uk,News,United Kingdom,http://www.malverngazette.co.uk/news/rss/,kaggle,Europe
mallorcazeitung.es,News,Germany,http://www.mallorcazeitung.es/elementosInt/rss/3,kaggle,Europe
maldonandburnhamstandard.co.uk,News,United Kingdom,http://www.maldonandburnhamstandard.co.uk/news/rss/,kaggle,Europe
malaysiakini.com,News,Malaysia,https://www.malaysiakini.com/rss/en/news.rss,kaggle,Asia
malagahoy.es,News,Spain,http://www.malagahoy.es/rss/,kaggle,Europe
mako.co.il,Tech,Israel,http://rcs.mako.co.il/rss/cd0c4e8fc83b8310VgnVCM2000002a0c10acRCRD.xml,kaggle,Middle East
mako.co.il,News,Israel,http://rcs.mako.co.il/rss/news-world.xml,kaggle,Middle East
mako.co.il,Food,Israel,http://rcs.mako.co.il/rss/c7250a2610f26110VgnVCM1000005201000aRCRD.xml,kaggle,Middle East
mainichi.jp,Sport,Japan,https://mainichi.jp/rss/etc/mainichi-sports.rss,kaggle,Asia
mainichi.jp,News,Japan,http://mainichi.jp/rss/etc/opinion.rss,kaggle,Asia
magnetmagazine.com,Music,United Kingdom,http://www.magnetmagazine.com/feed/,kaggle,Europe
madeinfoot.com,Sport,France,http://www.madeinfoot.com/flux/rss_news.php,kaggle,Europe
macworld.com,Tech,United Kingdom,http://www.macworld.com/news/index.rss,kaggle,Europe
macstories.net,Tech,United Kingdom,http://www.macstories.net/category/stories/feed/,kaggle,Europe
macrumors.com,Tech,United Kingdom,http://www.macrumors.com/macrumors.xml,kaggle,Europe
macrobusiness.com.au,Economics,United Kingdom,http://macrobusiness.com.au/feed/,kaggle,Europe
macommune.info,News,France,https://www.macommune.info/?feed=actualite-une,kaggle,Europe
macleans.ca,Politics,Canada,http://www.macleans.ca/author/inklesswells/feed/,kaggle,Americas
mackinac.org,Politics,United Kingdom,http://www.mackinac.org/features/rss/comments_rss.aspx,kaggle,Europe
maariv.co.il,News,Israel,http://www.maariv.co.il/Rss/RssFeedsDafHabit,kaggle,Middle East
lz.de,News,Germany,http://www.lz.de/_lz_daten/_export/rss/kreislippe/index.rss,kaggle,Europe
lyonne.fr,News,France,http://www.lyonne.fr/YR-tempsforts-tous.xml,kaggle,Europe
lvz.de,News,Germany,http://www.lvz.de/rss/feed/lvz_leipzig,kaggle,Europe
luxurytraveladvisor.com,Travel,United Kingdom,https://www.luxurytraveladvisor.com/rss/xml,kaggle,Europe
lupa.cz,Tech,Czech Republic,http://rss.lupa.cz/clanky/,kaggle,Europe
lufkindailynews.com,News,United Kingdom,"http://lufkindailynews.com/search/?q=&t=article&l=100&d=&d1=&d2=&s=start_time&sd=desc&c%5B%5D=news/local,news/local/*&f=rss",kaggle,Europe
ltn.com.tw,News,China,http://news.ltn.com.tw/rss/world.xml,kaggle,Asia
lse.ac.uk,Politics,United Kingdom,http://blogs.lse.ac.uk/europpblog/feed/,kaggle,Europe
lse.ac.uk,Economics,United Kingdom,http://eprints.lse.ac.uk/cgi/latest_tool?output=RSS2,kaggle,Europe
lse.ac.uk,Business,United Kingdom,http://blogs.lse.ac.uk/businessreview/feed/,kaggle,Europe
loyaltylobby.com,Travel,United Kingdom,http://loyaltylobby.com/feed/,kaggle,Europe
loudwire.com,Music,United Kingdom,http://loudwire.com/feed/,kaggle,Europe
loudandquiet.com,Music,United Kingdom,http://www.loudandquiet.com/feed/,kaggle,Europe
lostcoastoutpost.com,News,United Kingdom,http://lostcoastoutpost.com/feed/,kaggle,Europe
lopezdoriga.com,News,Spain,http://lopezdoriga.com/feed/,kaggle,Europe
looper.com,Entertainment,United Kingdom,http://www.looper.com/feed/,kaggle,Europe
londonist.com,Food,United Kingdom,http://londonist.com/category/food-and-drink/feed,kaggle,Europe
lkz.de,News,Germany,http://www.lkz.de/feed/9-stadt-kreis-ludwigsburg.xml,kaggle,Europe
liverpoolecho.co.uk,Sport,United Kingdom,http://www.liverpoolecho.co.uk/sport/football/football-news/rss.xml,kaggle,Europe
liverpoolecho.co.uk,News,United Kingdom,http://www.liverpoolecho.co.uk/news/?service=rss,kaggle,Europe
livemint.com,Tech,United Kingdom,https://www.livemint.com/rss/technology,kaggle,Europe
livemint.com,News,United Kingdom,https://www.livemint.com/rss/news,kaggle,Europe
livedoor.com,Tech,Japan,http://news.livedoor.com/rss/summary/25.xml,kaggle,Asia
livedoor.com,Sport,Japan,http://news.livedoor.com/topics/rss/spo.xml,kaggle,Asia
livedoor.com,News,Japan,http://news.livedoor.com/vender/rss/livedoor,kaggle,Asia
livedoor.com,Business,Japan,http://news.livedoor.com/rss/summary/11.xml,kaggle,Asia
livedoor.biz,News,Japan,http://zarutoro.livedoor.biz/index.rdf,kaggle,Asia
listverse.com,Science,United Kingdom,http://listverse.com/science-nature/feed/,kaggle,Europe
linuxfr.org,Tech,France,https://linuxfr.org/liens.atom,kaggle,Europe
linternaute.com,Travel,France,http://www.linternaute.com/voyage/rss/,kaggle,Europe
linternaute.com,Tech,France,http://www.linternaute.com/hightech/rss/,kaggle,Europe
linternaute.com,News,France,http://www.linternaute.com/rss/,kaggle,Europe
linkiesta.it,Tech,Italy,http://www.linkiesta.it/it/section/innovazione/5/feed/?format=rss,kaggle,Europe
linkiesta.it,Politics,Italy,http://www.linkiesta.it/it/section/politica/2/feed/?format=rss,kaggle,Europe
linkiesta.it,News,Italy,http://www.linkiesta.it/feed,kaggle,Europe
linkiesta.it,Economics,Italy,http://www.linkiesta.it/it/section/economia/1/feed/?format=rss,kaggle,Europe
lineageos.org,Tech,United Kingdom,https://lineageos.org/feed-engineering.xml,kaggle,Europe
lindependant.fr,News,France,http://www.lindependant.fr/rss.xml,kaggle,Europe
limerickleader.ie,News,United Kingdom,http://www.limerickleader.ie/rss.jsp?sezione=131,kaggle,Europe
lifehacker.ru,Travel,Russia,http://lifehacker.ru/topics/life/travel/feed/,kaggle,Europe
lifehacker.ru,Tech,Russia,http://lifehacker.ru/topics/technology/feed/,kaggle,Europe
lifehacker.com,Food,United Kingdom,http://skillet.lifehacker.com/rss,kaggle,Europe
lifehacker.com,Finance,United Kingdom,http://twocents.lifehacker.com/rss,kaggle,Europe
lifeboxset.com,Music,Spain,http://www.lifeboxset.com/feed/,kaggle,Europe
liberationnews.org,Politics,United Kingdom,http://www.liberationnews.org/feed/,kaggle,Europe
liberation.fr,Politics,France,http://rss.liberation.fr/rss/11/,kaggle,Europe
liberation.fr,News,France,http://rss.liberation.fr/rss/latest/,kaggle,Europe
lexpress.mu,News,France,http://www.lexpress.mu/rss.xml,kaggle,Europe
lexpress.fr,Politics,France,http://www.lexpress.fr/rss/politique.xml,kaggle,Europe
lexpress.fr,News,France,http://www.lexpress.fr/rss/alaune.xml,kaggle,Europe
lewrockwell.com,Politics,United Kingdom,http://www.lewrockwell.com/rss.xml,kaggle,Europe
levante-emv.com,Tech,Spain,http://www.levante-emv.com/elementosInt/rss/40,kaggle,Europe
levante-emv.com,Economics,Spain,http://www.levante-emv.com/elementosInt/rss/8,kaggle,Europe
letelegramme.fr,News,France,http://www.letelegramme.fr//rss.xml,kaggle,Europe
lesoir.be,Tech,France,http://www.lesoir.be/feed/Economie/destination_principale_block/,kaggle,Europe
lesoir.be,Sport,France,http://www.lesoir.be/feed/Sports/destination_principale_block,kaggle,Europe
lesoir.be,Politics,France,http://www.lesoir.be/rss/31867/cible_principale,kaggle,Europe
lesoir.be,News,France,http://www.lesoir.be/feed/La%20Une/destination_une_block/,kaggle,Europe
leprogres.fr,World,France,http://www.leprogres.fr/france-monde/rss,kaggle,Europe
leprogres.fr,News,France,http://www.leprogres.fr/rss,kaggle,Europe
lepopulaire.fr,News,France,http://www.lepopulaire.fr/PC-tempsforts-tous.xml,kaggle,Europe
leparisien.fr,World,France,http://www.leparisien.fr/international/rss.xml,kaggle,Europe
leparisien.fr,Tech,France,http://www.leparisien.fr/high-tech/rss.xml,kaggle,Europe
leparisien.fr,Politics,France,http://www.leparisien.fr/politique/rss.xml,kaggle,Europe
leparisien.fr,News,France,http://www.leparisien.fr/paris-75/rss.xml,kaggle,Europe
leparisien.fr,Finance,France,http://www.leparisien.fr/economie/rss.xml,kaggle,Europe
lenta.ru,World,Russia,http://lenta.ru/rss/news/world/,kaggle,Europe
lenta.ru,Sport,Russia,http://lenta.ru/rss/news/sport/,kaggle,Europe
lenta.ru,Science,Russia,http://lenta.ru/rss/news/science/,kaggle,Europe
lenta.ru,News,Russia,http://lenta.ru/rss/,kaggle,Europe
lenouveleconomiste.fr,Finance,France,http://www.lenouveleconomiste.fr/feed/,kaggle,Europe
lemonsforlulu.com,Food,United Kingdom,http://lemonsforlulu.com/feed/,kaggle,Europe
lemondeinformatique.fr,World,France,http://www.lemondeinformatique.fr/flux-rss/thematique/le-monde-du-cloud-computing/rss.xml,kaggle,Europe
lemondeinformatique.fr,Tech,France,http://www.lemondeinformatique.fr/flux-rss/rss.xml,kaggle,Europe
lemondeinformatique.fr,Business,France,http://www.lemondeinformatique.fr/flux-rss/thematique/business/rss.xml,kaggle,Europe
lemonde.fr,World,France,http://www.lemonde.fr/rss/tag/international.xml,kaggle,Europe
lemonde.fr,Tech,France,http://www.lemonde.fr/pixels/rss_full.xml,kaggle,Europe
lemonde.fr,Politics,France,http://www.lemonde.fr/rss/tag/politique.xml,kaggle,Europe
lemonde.fr,Finance,France,http://www.lemonde.fr/rss/tag/economie.xml,kaggle,Europe
lejsl.com,News,France,http://www.lejsl.com/rss,kaggle,Europe
lejdd.fr,News,France,http://www.lejdd.fr/rss.xml,kaggle,Europe
lejdc.fr,News,France,http://www.lejdc.fr/JC-tempsforts-tous.xml,kaggle,Europe
leiphone.com,Tech,China,http://www.leiphone.com/feed,kaggle,Asia
legitgov.org,News,United Kingdom,http://www.legitgov.org/legitgov.xml,kaggle,Europe
leggo.it,Sport,Italy,http://www.leggo.it/rss/sport.xml,kaggle,Europe
leggo.it,News,Italy,http://www.leggo.it/rss/home.xml,kaggle,Europe
legavolley.it,Sport,Italy,http://www.legavolley.it/rss.asp,kaggle,Europe
left.it,News,Italy,http://www.left.it/feed/,kaggle,Europe
lefigaro.fr,World,France,http://www.lefigaro.fr/rss/figaro_international.xml,kaggle,Europe
lefigaro.fr,Tech,France,http://www.lefigaro.fr/rss/figaro_hightech.xml,kaggle,Europe
lefigaro.fr,Politics,France,http://www.lefigaro.fr/rss/figaro_politique.xml,kaggle,Europe
lefigaro.fr,News,France,http://www.lefigaro.fr/rss/figaro_actualites.xml,kaggle,Europe
lefigaro.fr,Finance,France,http://www.lefigaro.fr/rss/figaro_economie.xml,kaggle,Europe
ledevoir.com,Politics,France,http://www.ledevoir.com/rss/section/politique.xml?id=51,kaggle,Europe
ledevoir.com,Finance,France,http://www.ledevoir.com/rss/section/economie.xml?id=49,kaggle,Europe
ledauphine.com,World,France,http://www.ledauphine.com/france-monde/rss,kaggle,Europe
ledauphine.com,News,France,http://www.ledauphine.com/rss,kaggle,Europe
